d1a6db3	d1sjpa3	88	2.26	0.216	0.80110	3.41	0.9888	88	2.26	0.216	0.80110	3.41	0.9888	89	0	72	1.85	88	2.27	1.85	171.79	108	20	1	0	0	0	1	0	0	0
d1a6db3	d1kp8a3	88	2.41	0.227	0.71648	3.59	0.9072	88	2.41	0.227	0.71648	3.59	0.9072	97	0	80	3.12	88	2.45	3.12	165.15	115	27	1	0	0	0	1	0	0	0
d1a6db3	d2n26a_	36	3.79	0.083	0.37452	2.44	0.6545	36	3.79	0.083	0.37452	2.44	0.6545	55	0	16	0.95	21	1.74	0.95	47.15	21	0	0	0	0	0	0	0	0	1
d1a6db3	d1h8ac1	49	3.30	0.082	0.45580	2.51	0.8596	49	3.30	0.082	0.45580	2.51	0.8596	57	0	24	1.96	32	3.13	1.96	56.36	33	1	0	1	0	0	0	0	0	0
d1a6db3	d3trga_	52	3.78	0.038	0.35200	3.50	0.5591	52	3.78	0.038	0.35200	3.50	0.5591	93	1	48	6.66	54	4.48	8.89	72.24	81	27	0	0	0	0	1	0	0	0
d1a6db3	d4juua1	71	4.72	0.028	0.16506	6.47	0.2276	71	4.72	0.028	0.16506	6.47	0.2276	312	2	72	3.15	77	3.43	15.89	94.16	178	101	0	0	0	0	1	0	0	0
d1a6db3	d3bzna_	69	5.15	0.029	0.11960	7.45	0.1605	69	5.15	0.029	0.11960	7.45	0.1605	430	3	80	1.73	83	2.54	21.80	120.52	180	97	0	0	0	0	1	0	0	0
d1a77a1	d1cmwa6	95	3.71	0.116	0.52160	3.97	0.8190	95	3.71	0.116	0.52160	3.97	0.8190	116	0	64	3.45	79	3.10	3.45	102.61	110	31	1	1	0	0	0	0	0	0
d1a77a1	d3h7ia2	88	4.02	0.102	0.44023	4.14	0.7040	88	4.02	0.102	0.44023	4.14	0.7040	125	2	64	2.96	89	3.15	6.00	105.59	126	37	1	1	0	0	0	0	0	0
d1a77a1	d1ul1x1	107	2.42	0.280	0.63805	4.40	0.7643	107	2.42	0.280	0.63805	4.40	0.7643	140	0	88	1.61	107	2.47	1.61	243.08	120	13	1	1	0	0	0	0	0	0
d1a77a1	d1rxwa1	98	1.77	0.439	0.83067	3.67	0.9703	98	1.77	0.439	0.83067	3.67	0.9703	101	0	80	1.35	101	2.68	1.35	230.54	102	1	1	1	0	0	0	0	0	0
d1a77a1	d1mc8a1	108	1.84	0.463	0.83798	3.90	0.9643	108	1.84	0.463	0.83798	3.90	0.9643	112	0	104	1.96	108	1.86	1.96	259.11	110	2	1	1	0	0	0	0	0	0
d1a77a1	d4wa8a2	108	2.02	0.417	0.77637	4.07	0.8926	108	2.02	0.417	0.77637	4.07	0.8926	121	0	96	1.42	108	2.06	1.42	260.36	118	10	1	1	0	0	0	0	0	0
d1a77a1	d3orya2	107	2.27	0.393	0.74268	3.96	0.9304	107	2.27	0.393	0.74268	3.96	0.9304	115	0	88	1.91	108	2.56	1.91	256.34	114	6	1	1	0	0	0	0	0	0
d1a77a1	d2eaoa1	47	4.06	0.064	0.31478	3.33	0.5465	47	4.06	0.064	0.31478	3.33	0.5465	86	1	48	2.27	62	2.93	21.49	77.74	102	40	0	1	0	0	0	0	0	0
d1a77a1	d3seia1	45	4.12	0.067	0.31837	2.89	0.6522	45	4.12	0.067	0.31837	2.89	0.6522	69	1	48	2.63	61	3.45	20.64	80.41	87	26	0	1	0	0	0	0	0	0
d1a77a1	d1wuda1	51	3.56	0.020	0.37735	2.97	0.7083	51	3.56	0.020	0.37735	2.97	0.7083	72	0	24	2.34	35	3.16	2.34	49.80	37	2	0	1	0	0	0	0	0	0
d1a77a1	d7ndya_	38	2.32	0.105	0.36114	3.33	0.4419	38	2.32	0.105	0.36114	3.33	0.4419	86	1	56	6.51	67	2.63	21.44	117.44	99	32	0	1	0	0	0	0	0	0
d1a77a1	d3hila_	45	3.95	0.044	0.35640	2.71	0.7143	45	3.95	0.044	0.35640	2.71	0.7143	63	1	48	6.79	57	2.88	20.22	61.57	93	36	0	1	0	0	0	0	0	0
d1a77a1	d2gu0a1	49	5.26	0.041	0.19269	4.43	0.3451	49	5.26	0.041	0.19269	4.43	0.3451	142	3	72	4.31	90	2.84	16.62	75.64	118	28	0	0	0	0	1	0	0	0
d1a77a1	d4zb6a1	45	3.95	0.067	0.26520	3.43	0.5000	45	3.95	0.067	0.26520	3.43	0.5000	90	1	32	1.57	31	1.06	7.90	56.96	72	41	0	0	0	1	0	0	0	0
d1a77a1	d4p2ba2	54	5.43	0.019	0.16453	5.11	0.2872	54	5.43	0.019	0.16453	5.11	0.2872	188	1	32	3.56	35	3.22	7.14	38.40	36	1	0	0	1	0	0	0	0	0
d1a77a1	d1wqla2	58	4.25	0.121	0.15216	6.15	0.2079	58	4.25	0.121	0.15216	6.15	0.2079	279	3	64	4.23	77	2.50	16.72	82.43	138	61	0	0	0	0	1	0	0	0
d1a77a1	d6brbd_	42	4.61	0.048	0.24589	3.36	0.4828	42	4.61	0.048	0.24589	3.36	0.4828	87	0	16	2.56	18	3.20	2.56	27.85	18	0	0	0	1	0	0	0	0	0
d1abrb1	d2e4ma1	116	1.77	0.233	0.71696	4.51	0.7891	116	1.77	0.233	0.71696	4.51	0.7891	147	0	88	1.20	121	3.12	1.20	225.53	147	26	1	0	1	0	0	0	0	0
d1abrb1	d1sr4c_	106	3.00	0.113	0.57090	4.62	0.6883	106	3.00	0.113	0.57090	4.62	0.6883	154	0	80	1.96	107	3.12	1.96	156.67	159	52	1	0	1	0	0	0	0	0
d1abrb1	d1v6wa1	124	1.39	0.258	0.88072	4.28	0.9323	124	1.39	0.258	0.88072	4.28	0.9323	133	0	120	1.35	122	1.00	1.35	324.17	131	9	1	0	1	0	0	0	0	0
d1abrb1	d5mu9a1	128	1.85	0.203	0.75815	4.62	0.8312	128	1.85	0.203	0.75815	4.62	0.8312	154	0	96	0.99	131	2.48	0.99	246.59	154	23	1	0	1	0	0	0	0	0
d1abrb1	d2z48a1	125	2.37	0.232	0.73390	4.55	0.8389	125	2.37	0.232	0.73390	4.55	0.8389	149	0	96	1.20	126	2.53	1.20	256.49	149	23	1	0	1	0	0	0	0	0
d1abrb1	d4ouja1	118	1.86	0.178	0.74421	4.45	0.8252	118	1.86	0.178	0.74421	4.45	0.8252	143	0	88	1.18	118	1.96	1.18	233.23	148	30	1	0	1	0	0	0	0	0
d1abrb1	d3c9za1	127	0.69	0.409	0.96795	4.19	0.9922	127	0.69	0.409	0.96795	4.19	0.9922	128	0	120	0.63	127	0.71	0.63	356.07	129	2	1	0	1	0	0	0	0	0
d1abrb1	d1upsa2	118	2.43	0.127	0.75911	4.25	0.9008	118	2.43	0.127	0.75911	4.25	0.9008	131	0	88	1.48	118	2.43	1.48	200.67	138	20	1	0	1	0	0	0	0	0
d1abrb1	d1ybia1	117	1.99	0.197	0.73795	4.43	0.8239	117	1.99	0.197	0.73795	4.43	0.8239	142	0	88	1.28	117	2.02	1.28	222.80	149	32	1	0	1	0	0	0	0	0
d1abrb1	d3c9za2	123	1.51	0.285	0.87919	4.21	0.9535	123	1.51	0.285	0.87919	4.21	0.9535	129	0	112	1.49	123	1.64	1.49	281.43	134	11	1	0	1	0	0	0	0	0
d1abrb1	d1blaa_	118	2.26	0.085	0.65035	4.64	0.7613	118	2.26	0.085	0.65035	4.64	0.7613	155	0	80	1.66	121	2.83	1.66	170.14	145	24	0	0	1	0	0	0	0	0
d1abrb1	d6m6ea_	108	2.69	0.083	0.68747	4.19	0.8438	108	2.69	0.083	0.68747	4.19	0.8438	128	0	72	1.85	105	2.42	1.85	158.63	144	39	0	0	1	0	0	0	0	0
d1abrb1	d2wrya_	122	3.13	0.033	0.63431	4.62	0.7922	122	3.13	0.033	0.63431	4.62	0.7922	154	0	96	3.59	122	3.17	3.59	182.46	156	34	0	0	1	0	0	0	0	0
d1abrb1	d3jrra_	121	2.44	0.107	0.49240	5.46	0.5602	121	2.44	0.107	0.49240	5.46	0.5602	216	0	88	4.66	123	2.87	4.55	136.18	221	98	0	0	1	0	0	0	0	0
d1abrb1	d1qqka_	114	2.00	0.088	0.74579	4.21	0.8837	114	2.00	0.088	0.74579	4.21	0.8837	129	0	80	1.78	114	2.09	1.78	169.77	142	28	0	0	1	0	0	0	0	0
